idNum,invitationId,sekerID,device,useragent,startTime,endTime,totime,crq,clq,stat,tnay,q1,q2,q3,q4,q5_1,q5_2,q5_3,q5_4,q5_5,q5_6,q5_7,q5_8,q5_9,q5_10,q5_11,q5_12,q5_13,q6,q7_1,q7_2,q7_3,q7_4,q7_5,q8,q9,q10_1,q10_2,q10_3,q10_4,q10_5,q10_6,q10_tv6,q11,q12,q13,q14,userId,sex,byear,fstat,kids,rel,relid,nafa,ses,edu,osek,cbor,cborfa,cborma,alyayear,ykid,okid,svote,vote2022
914,120943534,422725,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 10:05:00 pm,6/22/2025 10:08:25 pm,205,14,0,1,1,2,4,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,5,0,1,0,0,0,4,2,0,0,0,1,0,0,,2,1,2,2,154769,1,1982,3,3,1,1,4,6,7,5,IL,IL,TN,0,2018,2014,3,2
915,120941456,422721,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 10:06:36 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374552,1,2006,1,0,1,3,7,2,5,4,IL,US,US,1996,0,0,1,16
916,120943880,422726,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 10:10:28 pm,6/22/2025 10:12:46 pm,138,16,0,1,1,1,3,3,2,0,1,0,0,0,0,0,0,0,1,0,0,1,4,0,1,0,0,0,3,3,0,1,0,0,0,0,,2,2,2,1,207384,1,1975,2,3,1,1,4,4,7,5,IL,IL,IL,0,2013,2008,3,2
917,120942103,422722,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 10:11:51 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385858,1,2001,1,0,1,1,2,9,2,1,IL,IL,IL,1975,0,0,0,1
918,120945848,422734,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",6/22/2025 10:17:43 pm,,,6,0,4,1,1,3,3,4,1,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,351361,2,1991,2,1,1,3,4,9,7,6,IL,IL,IL,0,2023,2023,1,5
919,120946999,422736,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/22/2025 10:17:47 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125753,2,1980,2,1,1,1,4,3,5,8,IL,IL,CL,0,2006,2006,2,2
920,120927676,422732,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/22/2025 10:21:03 pm,6/22/2025 10:22:50 pm,107,14,0,1,1,1,4,1,3,0,0,0,0,0,0,0,1,0,0,1,0,1,4,0,1,0,0,1,1,3,1,1,0,0,0,0,,4,3,5,2,312573,2,2003,1,0,1,1,7,6,5,5,IL,IL,IL,0,0,0,1,5
921,120923271,422723,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1",6/22/2025 10:22:08 pm,6/22/2025 10:24:37 pm,149,15,0,1,1,1,1,1,4,0,1,1,0,0,0,0,0,0,0,1,0,0,4,0,1,1,0,0,4,3,1,0,0,0,1,0,,3,2,2,4,295874,1,1999,2,0,1,2,5,3,5,5,IL,IL,IL,0,0,0,1,1
922,120946525,422735,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/137.0.7151.107 Mobile/15E148 Safari/604.1",6/22/2025 10:23:40 pm,6/22/2025 10:27:02 pm,202,14,0,1,1,1,3,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,4,1,1,0,1,1,4,3,1,0,0,0,0,0,,2,2,2,4,70005,2,1981,2,2,1,1,2,4,7,5,IL,PL,IL,0,2015,2012,2,2
923,120946149,422735,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 10:23:54 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295902,2,1981,2,0,1,1,4,4,9,5,IL,IL,IL,0,0,0,3,14
924,120942700,422724,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 10:27:37 pm,6/22/2025 10:31:49 pm,252,14,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,2,1,1,1,1,0,1,3,1,1,0,0,1,0,,2,2,5,4,165695,1,1991,2,1,1,1,4,4,10,5,IL,IL,IL,0,2021,2021,2,2
925,120945209,422733,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 10:27:49 pm,6/22/2025 10:31:03 pm,194,15,0,1,1,1,1,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,1,2,3,0,0,0,0,1,0,,3,2,2,4,159180,2,1996,2,0,1,3,4,2,11,5,IL,IR,IR,0,0,0,1,3
926,120942277,422723,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36",6/22/2025 10:33:05 pm,6/22/2025 10:35:22 pm,137,14,0,1,1,2,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,4,0,1,0,0,1,3,1,1,0,0,0,1,0,,4,2,2,1,333055,1,1996,1,0,1,1,4,1,12,5,IL,IL,IL,0,0,0,2,14
927,120928693,422733,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/137.0.7151.51 Mobile/15E148 Safari/604.1",6/22/2025 10:33:51 pm,6/22/2025 10:37:56 pm,245,15,0,1,1,1,3,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,5,0,1,1,0,0,3,3,1,0,0,0,0,0,,3,2,1,4,342273,2,1999,1,0,1,3,1,6,6,5,IL,IL,IL,0,0,0,9,5
928,120928852,422733,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/22/2025 10:38:09 pm,6/22/2025 10:41:12 pm,183,14,0,1,1,1,3,3,2,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,1,2,3,0,0,0,0,1,0,,2,3,2,2,258107,2,1998,2,1,1,3,2,2,7,8,IL,IL,CO,0,2020,2020,9,6
929,120947052,422736,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/137.0.7151.107 Mobile/15E148 Safari/604.1",6/22/2025 10:42:46 pm,6/22/2025 10:44:52 pm,126,14,0,1,1,2,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,1,2,3,1,0,0,0,0,0,,3,3,2,5,144822,2,1978,2,3,1,1,3,6,7,5,IL,IL,IL,0,2016,2005,4,15
930,120946778,422736,1,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36",6/22/2025 10:47:33 pm,6/22/2025 10:58:22 pm,649,14,0,1,1,2,4,3,4,1,0,1,0,0,0,0,0,0,1,0,0,0,4,1,1,1,0,1,4,3,1,0,0,0,0,0,,1,1,2,5,71877,2,1980,2,0,1,1,5,5,11,5,IL,IL,IQ,0,,,4,10
931,120947212,422736,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36",6/22/2025 10:49:21 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259019,2,1972,2,3,1,2,3,2,7,7,RU,RU,RU,1991,2002,1994,1,3
932,120930481,422735,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 11:02:35 pm,,,2,0,4,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237158,2,1985,2,3,1,3,3,3,7,5,IL,IL,IL,0,2020,2015,1,13
933,120952721,422721,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 11:05:37 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351140,1,2006,1,0,1,1,5,1,3,7,IL,UA,KG,1993,0,0,4,16
934,120945333,422733,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 11:07:17 pm,6/22/2025 11:15:18 pm,481,16,0,1,1,2,4,3,2,0,1,0,0,0,0,1,0,1,0,0,0,0,5,1,1,0,0,1,4,3,1,0,0,0,0,0,,2,2,2,4,338572,2,1999,1,0,1,1,4,1,5,5,IL,IL,IL,0,0,0,2,2
935,120952506,422721,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 11:07:19 pm,6/22/2025 11:09:56 pm,157,14,0,1,1,1,1,3,2,0,0,0,1,1,0,0,0,0,0,1,0,0,3,0,0,1,0,0,4,1,0,0,0,1,0,0,,1,2,5,5,321589,1,2007,1,0,1,3,4,4,4,1,IL,IL,IL,0,0,0,1,16
936,120952714,422721,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 11:09:12 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346078,1,2006,1,0,1,2,5,3,4,1,IL,IL,IL,0,0,0,9,16
937,120927376,422731,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/373.1.772062114 Mobile/15E148 Safari/604.1",6/22/2025 11:09:29 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298119,2,2006,1,0,1,3,1,6,5,2,IL,IL,IL,0,0,0,0,16
938,120943617,422725,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/22/2025 11:13:28 pm,6/22/2025 11:15:52 pm,144,14,0,1,1,1,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,3,1,1,0,0,1,1,0,,3,2,1,4,239861,1,1990,2,3,1,3,4,1,5,5,IL,IQ,MA,0,2022,2014,0,5
939,120929199,422734,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",6/22/2025 11:14:11 pm,6/22/2025 11:17:46 pm,215,14,0,1,1,2,4,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,0,3,1,1,0,0,0,0,0,,3,2,1,1,366520,2,1993,2,2,1,1,6,4,7,6,IL,UA,UA,1990,2021,2017,3,15
940,120953021,422722,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/373.1.772062114 Mobile/15E148 Safari/604.1",6/22/2025 11:23:37 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316295,1,2003,1,0,1,1,4,3,8,5,IL,UA,UA,1990,0,0,3,7
941,120952921,422722,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 11:29:52 pm,6/22/2025 11:33:03 pm,191,14,0,1,1,1,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,1,0,1,2,2,0,0,0,1,0,0,,1,2,2,3,271986,1,2001,1,0,1,3,4,4,5,5,IL,IN,IN,0,0,0,1,3
942,120953562,422723,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1",6/22/2025 11:32:45 pm,6/22/2025 11:41:16 pm,511,14,0,1,1,1,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,1,1,3,1,0,0,0,1,0,0,,1,2,2,3,218737,1,1996,1,0,1,1,6,1,6,5,IL,IL,IL,0,0,0,2,2
943,120953502,422723,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 11:34:13 pm,6/22/2025 11:37:07 pm,174,14,0,1,1,2,4,1,3,1,0,0,0,1,0,0,0,0,0,1,0,0,4,0,1,0,0,1,3,3,1,1,0,0,1,0,,2,2,2,3,257278,1,1999,1,0,1,1,5,4,9,5,IL,RU,RU,0,0,0,4,2
944,120953490,422723,1,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 11:34:21 pm,6/22/2025 11:37:18 pm,177,14,0,1,1,2,4,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0,2,3,1,0,0,0,0,0,,2,2,2,5,251100,1,1999,1,0,1,1,4,3,11,2,IL,IL,IL,0,0,0,1,4
945,120953592,422723,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36 EdgA/137.0.0.0",6/22/2025 11:35:06 pm,6/22/2025 11:36:55 pm,109,14,0,1,1,1,4,3,2,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,4,3,1,1,0,0,1,0,,3,2,2,5,261320,1,1998,1,0,1,1,5,3,5,5,IL,IL,IL,0,0,0,3,15
946,120943391,422725,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 11:38:51 pm,,,1,0,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123467,1,1987,2,3,1,3,7,2,7,11,IL,MA,MA,0,2020,2014,9,3
947,120953814,422724,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",6/22/2025 11:39:49 pm,6/22/2025 11:41:56 pm,127,14,0,1,1,2,4,3,1,0,0,0,0,0,0,0,1,0,0,0,1,1,5,0,1,0,0,0,2,3,0,0,0,0,1,0,,1,1,1,5,286916,1,1991,1,0,1,1,5,6,6,5,IL,MA,IL,0,0,0,2,15
948,120945168,422733,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 11:40:07 pm,6/22/2025 11:45:31 pm,324,14,0,1,1,1,1,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,4,3,0,0,0,0,1,0,,1,1,2,3,352485,2,1996,1,0,1,1,2,9,8,3,IL,0,0,0,0,0,3,2
949,120953237,422722,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/22/2025 11:40:48 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252897,1,2002,1,0,1,1,5,3,5,5,IL,IL,IL,0,0,0,2,1
950,120929036,422734,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 11:45:10 pm,6/22/2025 11:50:24 pm,314,15,0,1,1,2,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,4,0,1,0,0,0,2,3,1,0,0,0,0,0,,1,2,2,3,152063,2,1991,2,0,1,1,1,3,11,5,IL,DZ,ZA,0,2025,0,5,10
951,120953791,422724,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 11:46:25 pm,6/22/2025 11:49:55 pm,210,14,0,1,1,2,4,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,3,1,1,0,0,1,3,1,0,0,0,0,1,0,,2,4,5,5,129083,1,1995,1,0,1,1,5,5,5,12,IL,IL,IL,0,0,0,2,15
952,120945854,422734,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",6/22/2025 11:47:10 pm,6/22/2025 11:50:16 pm,186,14,0,1,1,1,3,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,5,1,1,1,0,0,4,3,0,1,1,1,0,0,,4,2,2,3,223603,2,1995,2,2,1,1,4,3,7,5,IL,IR,ZA,0,2022,2019,1,2
953,120953683,422724,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/22/2025 11:49:21 pm,,,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257994,1,1991,2,4,1,3,1,2,11,5,IL,IL,IL,0,2021,2014,3,1
954,120942466,422723,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/22/2025 11:51:55 pm,6/22/2025 11:57:00 pm,305,14,0,1,1,2,4,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,1,0,1,3,0,1,0,1,0,0,,2,2,2,5,152244,1,1998,1,0,1,1,5,1,5,5,IL,UA,RU,0,0,0,1,2
955,120944708,422732,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",6/22/2025 11:52:40 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293181,2,2001,1,0,1,1,4,6,8,3,IL,MA,IL,1961,0,0,4,11
956,120953280,422722,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/22/2025 11:53:21 pm,6/22/2025 11:57:12 pm,231,14,0,1,1,1,1,3,2,0,0,1,1,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,4,3,1,0,0,0,0,0,,4,4,1,1,277287,1,2004,1,0,1,2,5,2,5,5,IL,IL,IL,0,0,0,1,1
957,120954136,422725,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 11:53:54 pm,6/22/2025 11:56:36 pm,162,14,0,1,1,2,4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,4,0,1,0,1,0,2,3,1,0,0,0,1,0,,1,3,1,3,324186,1,1984,2,3,1,1,3,2,6,5,KE,IL,KE,0,2021,2011,0,2
958,120954045,422725,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 11:58:40 pm,6/23/2025 12:01:47 am,187,14,0,1,1,1,3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,3,1,0,0,0,0,0,,2,2,5,4,292955,1,1988,2,1,1,1,4,5,9,5,IL,IL,IL,0,2023,2023,3,2
959,120946522,422735,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 11:59:04 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73308,2,1981,2,3,1,1,2,4,5,11,IL,IL,IL,0,2020,2010,2,2
960,120953804,422724,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 11:59:15 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231257,1,1991,1,0,1,2,5,6,5,6,IL,IL,IL,0,0,0,1,15
961,120954105,422725,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/22/2025 11:59:24 pm,6/23/2025 12:01:15 am,111,14,0,1,1,2,4,3,2,1,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,2,3,1,0,0,0,0,0,,4,2,2,4,170452,1,1988,1,0,1,1,5,2,5,5,IL,IL,IL,0,0,0,1,1
962,120954002,422725,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/23/2025 12:02:10 am,6/23/2025 12:09:27 am,437,14,0,1,1,1,3,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,1,4,3,1,0,0,1,1,0,,2,2,2,1,209133,1,1985,2,4,1,3,4,4,9,5,IL,IL,IL,0,2024,2010,1,3
963,120953737,422724,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/23/2025 12:02:10 am,6/23/2025 12:05:21 am,191,14,0,1,1,2,4,3,2,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,1,1,3,0,0,1,0,0,0,,2,2,2,3,290857,1,1994,1,0,1,1,5,1,8,5,IL,IL,IL,0,0,0,3,4
964,120953444,422723,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/23/2025 12:02:36 am,6/23/2025 12:06:04 am,208,14,0,1,1,2,4,3,2,1,0,1,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,1,3,1,0,0,0,1,0,,1,1,1,4,349501,1,2000,1,0,1,1,5,2,8,3,IL,IL,IL,0,0,0,4,7
965,120945313,422733,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",6/23/2025 12:04:16 am,6/23/2025 12:07:31 am,195,14,0,1,1,2,4,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,3,1,0,0,0,0,0,,3,4,2,2,290409,2,1996,1,0,1,1,5,2,5,5,IL,IL,IL,0,0,0,3,10
966,120953492,422723,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/137.0.7151.107 Mobile/15E148 Safari/604.1",6/23/2025 12:06:30 am,6/23/2025 12:07:52 am,82,15,0,1,1,1,3,1,3,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,3,1,0,0,1,0,0,0,,1,3,1,5,254291,1,2000,2,0,1,3,4,3,8,12,IL,RU,RU,1974,0,0,2,3
967,120920855,422725,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/23/2025 12:08:13 am,6/23/2025 12:12:21 am,248,14,0,1,1,2,2,3,1,0,0,1,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,1,1,1,1,0,0,0,1,0,,3,4,5,5,243221,1,1988,2,0,1,2,4,1,3,14,IL,SY,IL,0,0,0,1,1
968,120953726,422724,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/23/2025 12:09:06 am,6/23/2025 12:12:25 am,199,14,0,1,1,1,3,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1,4,0,1,0,0,0,4,2,0,0,0,0,0,1,יד 2,3,1,1,4,271243,1,1992,2,4,1,3,2,1,3,5,IL,IL,IL,0,2023,2017,2,5
969,120954162,422725,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",6/23/2025 12:10:56 am,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80928,1,1983,3,0,1,1,5,6,7,5,IL,GE,GE,0,,,3,2
970,120953964,422724,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 19_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/19.0 Mobile/15E148 Safari/604.1",6/23/2025 12:11:09 am,6/23/2025 12:14:18 am,189,14,0,1,1,2,4,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,2,3,0,0,1,0,1,0,,2,1,2,4,252923,1,1993,1,0,1,1,3,2,5,5,IL,RU,RU,0,0,0,3,2
971,120924206,422725,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/23/2025 12:11:15 am,6/23/2025 12:14:18 am,183,14,0,1,1,1,3,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,3,3,1,0,0,0,0,0,,1,1,1,4,343609,1,1981,2,3,1,3,4,4,7,13,IL,AF,EG,1954,2018,2012,1,5
972,120953456,422723,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",6/23/2025 12:15:42 am,6/23/2025 12:17:55 am,133,14,0,1,1,1,3,3,3,1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,1,2,3,0,0,0,0,1,0,,4,1,2,4,205966,1,1997,2,1,1,1,4,3,8,5,IL,IL,IL,0,2023,2023,2,4
